listingTitile,price,bathrooms,beds,toilets,street,city,state,status,agentContact,imagesProvided,listingURL,dateUpdated
2 Bedroom Flat,40000000,2,2,3,,Ikeja,Lagos,unstated,08039129924,8,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-sale-unity-road-ikeja-lagos-0GUFM,15 Jun 2022
Plot Of Residential Land Of 1000+ Sqm,60000000, , , ,,North,Kaduna,unstated,08067992859,6,https://www.propertypro.ng/property/land-for-sale-angwan-rimi-kaduna-north-kaduna-0FLKG,01 Oct 2021
5 Bedrooms Duplex With 2 Bedrooms Guesthouse And Rooftop Lounge,280000000,5,5,6,Ext,Ext,Abuja,unstated,08056112401,25,https://www.propertypro.ng/property/5-bedroom-house-for-sale-katampe-ext-abuja-9FKLR,23 Sep 2021
2 Bedroom Apartment,85000000,2,2,2,,Lekki,Lagos,unstated,08038131374,6,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-sale-behind-onike-ark-gallery-ikate-lekki-lagos-7FWXD,11 Jan 2022
Newly Built 4 Bedroom Detached Duplex,77000000,4,4,4,,Ibadan,Oyo,unstated,07050589407,3,https://www.propertypro.ng/property/4-bedroom-house-for-sale-peace-estate-oluyole-estate-ibadan-oyo-9GKAP,11 Apr 2022
4 Units Of 3 Bedroom Flats,100000000,3,3,4,,Ojodu,Lagos,unstated,08137584753,19,https://www.propertypro.ng/property/3-bedroom-house-for-sale-isheri-north-estate-isheri-north-ojodu-lagos-7GPGK,13 May 2022
Beautiful 4 Bedrooms Detached Duplex With Bq,85000000,5,4,5,,North,Kaduna,unstated,08067992859,11,https://www.propertypro.ng/property/4-bedroom-house-for-sale-naita-angwan-rimi-kaduna-north-kaduna-3FWPR,08 Jan 2022
5 Bedroom Duplex,135000000,5,5,6,,Ajah,Lagos,unstated,08038024880,8,https://www.propertypro.ng/property/5-bedroom-house-for-sale-fountain-spring-ville-estate-behind-shoprite-sangotedo-lekki-sangotedo-ajah-lagos-8GQLU,22 May 2022
Newlybuilt And Tastefully Finished Semi Detached 4bedroom Duplex With B/q,100000000, ,4, ,,Ext,Abuja,unstated,07067964004,10,https://www.propertypro.ng/property/4-bedroom-house-for-sale-katampe-extensionabuja-katampe-ext-abuja-5FUPA,13 Dec 2021
5 Bedroom Fully Detached Duplex,57000000,0,0,0,,Iju,Lagos,unstated,08080564746,8,https://www.propertypro.ng/property/house-for-sale-toyin-iju-ishaga-ifako-ijaiye-local-government-iju-lagos-9GTNX,10 Jun 2022
8 Units Of 4 Bedroom Terrace Duplex,800000000,5,4,5,,Ext,Abuja,unstated,08067992859,5,https://www.propertypro.ng/property/4-bedroom-house-for-sale-katampe-ext-katampe-ext-abuja-9FPTY,31 Oct 2021
3 Bedroom Bungalow,10000000, , , ,,Ibadan,Oyo,unstated,08056475988,11,https://www.propertypro.ng/property/house-for-sale-eniosa-rd-olorunda-akobo-ibadan-oyo-9FQJC,05 Nov 2021
Newly Built 3 Bedroom Detached Bungalow,33000000,4,3,4,,Lugbe,Abuja,unstated,08061987440,1,https://www.propertypro.ng/property/3-bedroom-house-for-sale-lugbe-axis-abuja-lugbe-abuja-8GQBV,19 May 2022
1unit Of 3bedrooms And 3units Of Two Bedrooms In A Compound,120000000,7,7,1,,Gwarinpa,Abuja,unstated,08137377290,3,https://www.propertypro.ng/property/7-bedroom-house-for-sale-main-gwarinpa-gwarinpa-abuja-9FQST,09 Nov 2021
"Brand New Luxurious 6bed Duplex With Guest Charlet, Swimming Pool &bq",600000000,6,6,7,,Guzape,Abuja,unstated,08033906488,24,https://www.propertypro.ng/property/6-bedroom-house-for-sale-after-coza-church-guzape-abuja-4FGRX,01 Sep 2021
Farm Land,800000, , , ,,Epe,Lagos,unstated,09070147323,1,https://www.propertypro.ng/property/commercial-property-for-sale-igbonla-epe-epe-road-epe-lagos-6FWHT,06 Jan 2022
Newly Built 5 Bedrooms Detached Duplex With Bq,120000000,6,5,6,,North,Kaduna,unstated,08067992859,9,https://www.propertypro.ng/property/5-bedroom-house-for-sale-sokoto-road-kaduna-north-kaduna-9FXEM,14 Jan 2022
5 Bedroom Detached Duplex,120000000,5,5,6,,Lekki,Lagos,unstated,07031644435,9,https://www.propertypro.ng/property/5-bedroom-house-for-sale-lekky-county-ikota-lekki-lagos-3GTCQ,08 Jun 2022
4 Bedroom Semi Detached Duplex,150000000,4,4,5,Lekki,Lekki,Lagos,unstated,07031644435,10,https://www.propertypro.ng/property/4-bedroom-house-for-sale-ikate-lekki-lagos-6GTCY,08 Jun 2022
400sqm Land,8500000,0,0,0,,Ibeju-Lekki,Lagos,unstated,08088837576,1,https://www.propertypro.ng/property/land-for-sale-eagles-residence-origanrigan-origanrigan-ibeju-lekki-lagos-8GTPX,11 Jun 2022
4 Bedroom Semi Detached Duplex,75000000,4,4,5,,Lekki,Lagos,unstated,08088837576,2,https://www.propertypro.ng/property/4-bedroom-house-for-sale-emcel-court-4-lafiaji-orchid-road-lekki-lagos-4GTPQ,11 Jun 2022
4 Bedroom Detached Bungalow With 2 Self Contained,70000000,4,0,5,,Gwarinpa,Abuja,unstated,09126742758,5,https://www.propertypro.ng/property/flat-apartment-for-sale-close-to-sahara-estate-gwarinpa-abuja-6GEVS,11 Mar 2022
A Big Bay Wharehouse,500000000,0,0,0,,Owode,Ogun,unstated,07038113397,19,https://www.propertypro.ng/property/commercial-property-for-sale-olowotedo-off-lagos-ibadan-expressway-obafemi-owode-ogun-4GLEV,21 Apr 2022
4 Bedroom Semi Detached Duplex,58000000,4,4,6,Ajah Lagos,Ajah,Lagos,unstated,07031644435,12,https://www.propertypro.ng/property/4-bedroom-house-for-sale-ajah-lagos-9GTCG,08 Jun 2022
3 Bedroom Apartment,50000000,3,3,4,Lekki,Lekki,Lagos,unstated,07031644435,5,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-sale-chevron-lekki-lagos-5GTDB,08 Jun 2022
4 Bedroom Semi Detached Duplex,170000000,4,4,5,,Lekki,Lagos,unstated,08083241498,11,https://www.propertypro.ng/property/4-bedroom-house-for-sale-lekki-phase-1-lekki-lagos-7GTJS,09 Jun 2022
Modern 5 Bedroom Detached Duplex,120000000,5,5,6,Lekki,Lekki,Lagos,unstated,07031644435,9,https://www.propertypro.ng/property/5-bedroom-house-for-sale-ikota-lekki-lagos-3GTCG,08 Jun 2022
Beautiful 5 Bedroom Detached Duplex,100000000,5,5,6,Ajah Lagos,Ajah,Lagos,unstated,07031644435,10,https://www.propertypro.ng/property/5-bedroom-house-for-sale-ajah-lagos-1GTCH,08 Jun 2022
4 Bedroom Detached Duplex,50000000,5,4,6,,Lekki,Lagos,unstated,09169306242,15,https://www.propertypro.ng/property/4-bedroom-house-for-sale-lekki-epe-express-way-lekki-phase-2-lekki-lagos-2GPWN,18 May 2022
3 Bedroom Apartment,30000000,3,3,3,Mushin,Mushin,Lagos,unstated,09092345715,6,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-sale-ilasamaja-mushin-lagos-8FNQD,21 Oct 2021
8 Unit 2 Bedroom Flat With 4 Unit Selfcon,90000000,2,2,3,,Ajah,Lagos,unstated,08073632203,4,https://www.propertypro.ng/property/2-bedroom-house-for-sale-hitech-estate-behind-dominion-church-beside-lbs-alasia-lagos-okun-ajah-ajah-lagos-4FMJG,11 Oct 2021
Fully Serviced 3 Bedroom Apartment,70000000,3,3,4,Lekki,Lekki,Lagos,unstated,07050604442,14,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-sale-ikate-lekki-lagos-0GSKL,03 Jun 2022
Solidly Built 6 Bedroom Mansion With Private Master's Bedroom,2000000000,7,6,7,,Ikoyi,Lagos,unstated,09038498052,17,https://www.propertypro.ng/property/6-bedroom-house-for-sale-ikoyi-lagos-bourdillon-ikoyi-lagos-8FRWZ,19 Nov 2021
Tastefully Finished 4 Bedroom Terraced Houses,66000000,4,4,5,,Lekki,Lagos,unstated,08030619771,25,https://www.propertypro.ng/property/4-bedroom-house-for-sale-off-ochid-road-lekki-lagos-0FUUQ,15 Dec 2021
4bedroom Fully Detached Duplex,58000000,4,4,5,,Ajah,Lagos,FurnishedNewly Built,08038024880,9,https://www.propertypro.ng/property/4-bedroom-house-for-sale-sunview-estate-opposite-crown-estate-sangotedo-ajah-lagos-8GNGE,07 May 2022
Exclusive 3 Bedroom Terrace Duplex,45000000,3,3,4,,Ajah,Lagos,FurnishedNewly Built,08083241498,10,https://www.propertypro.ng/property/3-bedroom-house-for-sale-abraham-adesanya-estate-ajah-lagos-6GRGM,26 May 2022
Luxury 5 Bedroom Detached Duplex,95000000,5,5,6,Ajah Lagos,Ajah,Lagos,FurnishedNewly Built,08083241498,8,https://www.propertypro.ng/property/5-bedroom-house-for-sale-ajah-lagos-7GRGK,26 May 2022
5 Bedroom Semi Detached Duplex,120000000,5,5,6,,Ajah,Lagos,FurnishedNewly Built,08117248757,12,https://www.propertypro.ng/property/5-bedroom-house-for-sale-lekki-palm-city-estate-ajah-lagos-1GRXG,31 May 2022
Spacious 4 Bedroom Terrace Duplex,48000000,4,4,5,Lekki,Lekki,Lagos,FurnishedNewly Built,09071394259,10,https://www.propertypro.ng/property/4-bedroom-house-for-sale-chevron-lekki-lagos-3GSGP,03 Jun 2022
Newly Built 4 Bedroom Terrace Duplex,140000000,4,4,5,,Lekki,Lagos,FurnishedNewly Built,07049487086,8,https://www.propertypro.ng/property/4-bedroom-house-for-sale-lekki-phase-1-lekki-lagos-2GUFC,15 Jun 2022
Functioning Hotel,500000000,1,1,1,,Isolo,Lagos,FurnishedNewly Built,08027314383,6,https://www.propertypro.ng/property/10-bedroom-commercial-property-for-sale-ajao-estate-isolo-lagos-2GMUD,03 May 2022
1275sqm Of Land,650000000,2,3,2,,Island,Lagos,FurnishedNewly Built,09058169580,1,https://www.propertypro.ng/property/3-bedroom-house-for-sale-saka-tinubu-victoria-island-lagos-8GNKW,09 May 2022
2 Bedroom Apartment,75000000,2,2,3,,Lekki,Lagos,FurnishedNewly Built,08062345097,1,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-sale-ambiance-heights-lekki-phase-1-lekki-lagos-1GQWN,24 May 2022
Newly Built 2 Bedroom Terrace,43000000,2,2,2,,Lekki,Lagos,FurnishedNewly Built,09091180580,3,https://www.propertypro.ng/property/2-bedroom-house-for-sale-orchid-chevron-lekki-lagos-2GTNJ,10 Jun 2022
Well Finished 3 Bedroom Terrace Duplex,50000000,3,3,4,Lekki,Lekki,Lagos,FurnishedNewly Built,09030097979,11,https://www.propertypro.ng/property/3-bedroom-house-for-sale-ikota-lekki-lagos-0GSZQ,08 Jun 2022
2 Bedroom Flat,110000000,2,2,3,Lekki,Lekki,Lagos,FurnishedNewly Built,07050604442,11,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-sale-ilasan-lekki-lagos-8GTDF,08 Jun 2022
Furnished 2 Units Of 5 Bedroom Semi Detached Duplex,850000000, , , ,Jabi Abuja,Jabi,Abuja,FurnishedNewly Built,09096807820,9,https://www.propertypro.ng/property/house-for-sale-jabi-abuja-8GTEQ,09 Jun 2022
Land Measuring 991sqm,500000000,0,0,0,,Lekki,Lagos,FurnishedNewly Built,08182122039,2,https://www.propertypro.ng/property/land-for-sale-zone-b-nicon-town-lekki-lagos-7GTNV,10 Jun 2022
Newly Built 4 Bedroom Semi Detached Duplex,80000000,5,4,5,Apo,Apo,Abuja,FurnishedNewly Built,09096807820,17,https://www.propertypro.ng/property/4-bedroom-house-for-sale-resettlement-apo-abuja-8GUBW,14 Jun 2022
3 Bedroom Penthouse Apartment,90000000,3,3,3,,Lekki,Lagos,FurnishedNewly Built,09098077985,10,https://www.propertypro.ng/property/3-bedroom-house-for-sale-lekki-phase-1-lekki-lagos-8GQUC,24 May 2022
3 Bedroom Flat,25000000,0,0,0,,Ikotun/Igando,Lagos,FurnishedNewly Built,09055023309,6,https://www.propertypro.ng/property/flat-apartment-for-sale-mumarco-estate-abaranje-ikotun-ikotun-igando-lagos-3GQTV,24 May 2022
5 Bedroom Detached Duplex,115000000,5,5,4,,Ajah,Lagos,FurnishedNewly Built,08117248757,10,https://www.propertypro.ng/property/5-bedroom-house-for-sale-lekki-palm-city-estate-ajah-lagos-1GSHW,03 Jun 2022
Land,20,0,0,0,,Ibeju-Lekki,Lagos,unstated,08069517086,1,https://www.propertypro.ng/property/land-for-sale-eleko-ibeju-lekki-lagos-5GCLM,22 Feb 2022
3 Bedroom House,22300000,3,3,4,,Ibeju-Lekki,Lagos,unstated,08069517086,4,https://www.propertypro.ng/property/3-bedroom-house-for-sale-oshoroko-free-trade-zone-ibeju-lekki-lagos-5GCLL,22 Feb 2022
Land,1300000,0,0,0,,Ibeju-Lekki,Lagos,unstated,08069517086,1,https://www.propertypro.ng/property/land-for-sale-ilamija-free-trade-zone-ibeju-lekki-lagos-7GDRT,03 Mar 2022
Land,2000000,0,0,0,,Owerri,Imo,unstated,08069517086,1,https://www.propertypro.ng/property/land-for-sale-omuagu-along-owerri-port-harcourt-road-owerri-imo-2GDRU,03 Mar 2022
Ongoing Construction Of 4 Bedroom Terraced Duplex,60000000,4,4,5,,Ajah,Lagos,unstated,08132415332,2,https://www.propertypro.ng/property/4-bedroom-house-for-sale-abraham-adesanya-estate-ajah-lagos-6GHHX,29 Mar 2022
Newly Built 5 Bedroom Fully Detached Duplex,200000000,5,5,6,,Lekki,Lagos,unstated,08132415332,5,https://www.propertypro.ng/property/5-bedroom-house-for-sale-lekky-county-ikota-lekki-lagos-9GHLS,30 Mar 2022
4 Bedroom Fully Detached Duplex,250000000,4,4,4,Lekki,Lekki,Lagos,unstated,09098077985,20,https://www.propertypro.ng/property/4-bedroom-house-for-sale-ikate-lekki-lagos-5GRAH,25 May 2022
Exquisitely Serviced 3 Bedrooms & Bq Apartment,50000000,4,3,4,Gaduwa,Gaduwa,Abuja,unstated,08050494374,15,https://www.propertypro.ng/property/3-bedroom-house-for-sale-gaduwa-gaduwa-abuja-6FSFZ,23 Nov 2021
Newly Built 5 Bedroom Serviced Maisonette,650000000,5,5,6,,Ikoyi,Lagos,unstated,07080033884,15,https://www.propertypro.ng/property/5-bedroom-house-for-sale-banana-island-ikoyi-lagos-5GHWK,02 Apr 2022
Newly Built 3 Bedroom Serviced Apartment,200000000,3,3,4,Ikoyi Lagos,Ikoyi,Lagos,unstated,07080033884,13,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-sale-ikoyi-lagos-5GHWM,02 Apr 2022
Contemporary 5 Bedroom Fully Detached Duplex With Swimming Pool,160000000,5,5,6,Lekki,Lekki,Lagos,unstated,07067002286,15,https://www.propertypro.ng/property/5-bedroom-house-for-sale-ikate-lekki-lagos-5GLZM,27 Apr 2022
600sqm Land,2400000,0,0,0,,Epe,Lagos,unstated,08038131374,3,https://www.propertypro.ng/property/land-for-sale-medorf-luxury-estate-directly-along-expressway-epe-lagos-epe-road-epe-lagos-7GMTZ,03 May 2022
5 Bedroom Fully Detached Duplex,380000000,0,5,0,,Lekki,Lagos,unstated,09121053057,10,https://www.propertypro.ng/property/5-bedroom-house-for-sale-lekki-phase-1-lekki-lagos-1GQCC,19 May 2022
Fully Detached 5 Bedroom Duplex,62000000,6,5,6,,Lokogoma,Abuja,unstated,09096807820,7,https://www.propertypro.ng/property/5-bedroom-house-for-sale-off-sunnyvale-lokogoma-abuja-4GSPK,05 Jun 2022
Beautifully 4 Bedroom Semi Detached Duplex,70000000,4,4,4,,Lekki,Lagos,unstated,08038131374,10,https://www.propertypro.ng/property/4-bedroom-house-for-sale-orchid-hotel-road-lekki-chevron-lekki-lagos-6GSPV,05 Jun 2022
Luxury 4 Bedroom Fully Detached Duplex,320000000,5,4,5,,Asokoro,Abuja,unstated,09096807820,10,https://www.propertypro.ng/property/4-bedroom-house-for-sale-naf-valley-asokoro-2-asokoro-abuja-1GSQK,06 Jun 2022
Luxury 10 Bedroom Massionette,1500000000,1,1,1,,Asokoro,Abuja,unstated,09096807820,9,https://www.propertypro.ng/property/10-bedroom-house-for-sale-off-ecowas-asokoro-abuja-5GSQH,06 Jun 2022
Newly Built 2& 3 Bedroom Apartment,58000000,3,3,3,,Lekki,Lagos,unstated,09091180580,3,https://www.propertypro.ng/property/3-bedroom-house-for-sale-elegushi-ikate-lekki-lagos-7GTRM,11 Jun 2022
Newly Built 4 Bedroom Duplex,55000000,4,4,5,Ajah Lagos,Ajah,Lagos,unstated,09030097979,12,https://www.propertypro.ng/property/4-bedroom-house-for-sale-ajah-lagos-6GTUB,12 Jun 2022
5 Bedroom Fully Detached Duplex,125000000,5,5,5,Ajah Lagos,Ajah,Lagos,unstated,07034854462,11,https://www.propertypro.ng/property/5-bedroom-house-for-sale-ajah-lagos-7GTTZ,12 Jun 2022
4 Bedroom Fully Detached Duplex,75000000,4,4,5,,North,Kaduna,unstated,09126742758,15,https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-sale-around-kasu-kaduna-north-kaduna-7GTWQ,13 Jun 2022
"2 Storey Buildings With A Pent House At Pedro Road, Shomolu, Lagos",100000000,2,3,2,,Shomolu,Lagos,unstated,08179331700,3,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-sale-off-pedro-road-shomolu-shomolu-lagos-8GFUH,18 Mar 2022
Plots Of Land,950000, , , ,,Epe,Lagos,unstated,08038024880,1,https://www.propertypro.ng/property/land-for-sale-ketu-in-epe-epe-lagos-9GDYY,06 Mar 2022
8plots Of Dry Land,20000000,0,0,0,,Ibeju-Lekki,Lagos,unstated,08038024880,3,https://www.propertypro.ng/property/land-for-sale-alasia-lbs-ibeju-lekki-lagos-7GDWN,05 Mar 2022
Fully Finished Luxury 5 Bedroom Detached Duplex,270000000,5,5,6,Lekki,Lekki,Lagos,unstated,08083241498,22,https://www.propertypro.ng/property/5-bedroom-house-for-sale-ikota-lekki-lagos-3GRCV,26 May 2022
6 Bedroom Fully Detached Duplex,5000000,6,6,7,Ikoyi Lagos,Ikoyi,Lagos,unstated,08117248757,20,https://www.propertypro.ng/property/6-bedroom-house-for-sale-ikoyi-lagos-5GRYG,01 Jun 2022
5 Bedroom Detached Duplex,100000000,5,5,6,,Ajah,Lagos,unstated,08117248757,21,https://www.propertypro.ng/property/5-bedroom-house-for-sale-lekki-palm-city-estate-ajah-lagos-2GSDV,02 Jun 2022
Exquisite 4 Bedroom Terraced Duplex,120000000,5,4,5,Asokoro Abuja,Asokoro,Abuja,unstated,09096807820,10,https://www.propertypro.ng/property/4-bedroom-house-for-sale-asokoro-abuja-8GSEL,02 Jun 2022
Brand New 4 Bedroom Terrace Duplex,150000000,4,4,5,Guzape Abuja,Guzape,Abuja,unstated,09030097979,14,https://www.propertypro.ng/property/4-bedroom-house-for-sale-guzape-abuja-3GSDB,02 Jun 2022
Luxury 4 Bedroom Fully Detached Duplex,130000000,0,4,0,Lekki,Lekki,Lagos,unstated,09121053057,11,https://www.propertypro.ng/property/4-bedroom-house-for-sale-chevron-lekki-lagos-1GSFK,02 Jun 2022
4 Bedroom Detached Duplex,74000000,4,4,4,,Lekki,Lagos,unstated,08038131374,4,https://www.propertypro.ng/property/4-bedroom-house-for-sale-west-bridge-estate-lekki-conservative-chevron-drive-lekki-chevron-lekki-lagos-7GSBP,01 Jun 2022
Finished 3 Bedroom Terraced Duplex,40000000,4,3,4,,Gaduwa,Abuja,unstated,09096807820,6,https://www.propertypro.ng/property/3-bedroom-house-for-sale-ebeano-supermarket-gaduwa-abuja-1GSHD,03 Jun 2022
4 Bedroom Terrace Duplex,180000000,4,4,5,,Lekki,Lagos,unstated,09030097979,18,https://www.propertypro.ng/property/4-bedroom-house-for-sale-lekki-phase-1-lekki-lagos-1GSKA,03 Jun 2022
5 Bedroom Fully Detached Duplex + Bq,120000000, ,5, ,,Lekki,Lagos,unstated,09070147323,6,https://www.propertypro.ng/property/5-bedroom-house-for-sale-1-minutes-drive-to-epe-express-way-ikota-lekki-lagos-3FZQV,02 Feb 2022
Office Space,500000000,0,0,0,,Ikeja,Lagos,unstated,09055023309,1,https://www.propertypro.ng/property/commercial-property-for-sale-off-toyin-street-ikeja-lagos-6GRJL,27 May 2022
Uncompleted 3bedroom Bungalow On A Plot Of Land,7000000,3,3,4,,Ibadan,Oyo,unstated,09050518082,1,https://www.propertypro.ng/property/3-bedroom-house-for-sale-tipper-garage-akala-express-akala-express-ibadan-oyo-4GAXQ,10 Feb 2022
Newly Built Very Spacious Luxury 4 Bedroom Fully Detached Duplex With 2 Living Room In A Very Secured Environment With Good Power Supply And 24/7 Security,65000000,4,4,5,,Gwarinpa,Abuja,ServicedNewly Built,09070732024,5,https://www.propertypro.ng/property/4-bedroom-house-for-sale-news-engineering-gwarinpa-abuja-3GJRF,08 Apr 2022
Petrol Station,650000000,0,0,0,Apo,Apo,Abuja,ServicedNewly Built,08056112401,5,https://www.propertypro.ng/property/commercial-property-for-sale-gudu-apo-abuja-1FKVQ,27 Sep 2021
"Spacious 11 Units Of 3 Bedrooms Apartments With Swimming Pool, Gym, Elevator &bq",2200000000,3,3,4,,Ikoyi,Lagos,ServicedNewly Built,08060629976,9,https://www.propertypro.ng/property/3-bedroom-house-for-sale-ikoyi-lagos-ikoyi-lagos-2FGJB,30 Aug 2021
4 Bedroom Luxury Terrace,250000000,4,4,5,,Island,Lagos,ServicedNewly Built,08088072062,14,https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-sale-oniru-victoria-island-lagos-4FZZJ,04 Feb 2022
Standard 3 Bedroom Bungalow,37000000,4,3,4,,Lugbe,Abuja,ServicedNewly Built,08061987440,1,https://www.propertypro.ng/property/3-bedroom-house-for-sale-lugbe-axis-abuja-lugbe-abuja-4GHZG,03 Apr 2022
Brand New 4bedroom Duplex,85000000,4,4,4,,Lekki,Lagos,ServicedNewly Built,07016328119,13,https://www.propertypro.ng/property/4-bedroom-house-for-sale-oral-estate-oral-estate-lekki-lagos-6FCBD,29 Jul 2021
5 Bedroom Duplex,80000000,0,0,0,Gwarinpa Abuja,Gwarinpa,Abuja,ServicedNewly Built,08147492573,8,https://www.propertypro.ng/property/house-for-sale-gwarinpa-abuja-4GMDG,28 Apr 2022
Estate Lands,1400000, , , ,Karu,Karu,Nassarawa,ServicedNewly Built,08118104677,1,https://www.propertypro.ng/property/land-for-sale-uke-karu-nassarawa-8GNDA,06 May 2022
Newly Built 5 Bedroom Duplex,200000000,6,5,6,,Lugbe,Abuja,ServicedNewly Built,08061987440,1,https://www.propertypro.ng/property/5-bedroom-house-for-sale-efab-metropolis-estate-gwarinpa-lugbe-abuja-1GKPC,15 Apr 2022
3 Bedroom Apartment,160000000,3,3,4,,Ikoyi,Lagos,ServicedNewly Built,08143129775,9,https://www.propertypro.ng/property/3-bedroom-house-for-sale-osborne-phase-1-osborne-foreshore-estate-ikoyi-lagos-4GPBZ,13 May 2022
5 Bedroom Luxurious Fully Detached Duplex,1150000000,5,5,5,,Ikoyi,Lagos,ServicedNewly Built,07049487086,2,https://www.propertypro.ng/property/5-bedroom-house-for-sale-foreshore-estate-banana-island-ikoyi-lagos-6FFRP,25 Aug 2021
"Ground Floor Ensuite Office/shop For Sale In Efab Mall, Area 11, Garki, Abuja",15000000, , ,1,2,2,Abuja,ServicedNewly Built,08056112401,3,https://www.propertypro.ng/property/commercial-property-for-sale-garki-2-abuja-4ERNN,14 May 2021
Land,10000000,0,0,0,,Owerri,Imo,ServicedNewly Built,08034056767,7,https://www.propertypro.ng/property/land-for-sale-located-at-ulakwo-off-aba-road-owerri-imo-5FZDH,29 Jan 2022
School For Sale,120000000,1,1,9,,Lekki,Lagos,ServicedNewly Built,08063122537,3,https://www.propertypro.ng/property/10-bedroom-commercial-property-for-sale-65-ajiran-road-agungi-agungi-lekki-lagos-7EQVS,08 May 2021
